Date,Location,Product,Amount,Total,Unit_price,Weekday,Is_holiday,Buen_fin,Hot_sale
2023-07-29,Queretaro,Producto 0,14.0,30465.785,2176.1275,Saturday,0,0,0
2023-07-29,Monterrey,Producto 5,3.5,9284.345000000001,2652.6700000000005,Saturday,0,0,0
2023-07-29,Queretaro,Producto 5,3.5,10261.65,2931.9,Saturday,0,0,0
2023-07-29,Monterrey,Producto 40,3.5,16325.505,4664.429999999999,Saturday,0,0,0
2023-07-29,Queretaro,Producto 273,3.5,7932.33,2266.38,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,10.5,33567.065,3196.8633333333337,Saturday,0,0,0
2023-07-29,Laredo,Producto 273,3.5,15410.36,4402.96,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,10.5,37030.525,3526.7166666666667,Saturday,0,0,0
2023-07-29,Queretaro,Producto 273,7.0,24534.37,3504.91,Saturday,0,0,0
2023-07-29,Monterrey,Producto 245,3.5,16019.99,4577.14,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,7.0,25603.375,3657.625,Saturday,0,0,0
2023-07-29,Queretaro,Producto 273,3.5,14586.81,4167.66,Saturday,0,0,0
2023-07-29,Laredo,Producto 273,3.5,18790.135,5368.61,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,10.5,53031.54500000001,5050.623333333335,Saturday,0,0,0
2023-07-29,Queretaro,Producto 273,3.5,20876.59,5964.74,Saturday,0,0,0
2023-07-29,San Luis,Producto 273,3.5,17849.475,5099.849999999999,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,3.5,21849.905,6242.83,Saturday,0,0,0
2023-07-29,Online,Producto 273,3.5,12548.69,3585.34,Saturday,0,0,0
2023-07-29,Monterrey,Producto 21,3.5,24439.135,6982.61,Saturday,0,0,0
2023-07-29,Queretaro,Producto 21,3.5,25170.95,7191.7,Saturday,0,0,0
2023-07-29,Queretaro,Producto 201,3.5,79688.105,22768.03,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,3.5,14830.935,4237.41,Saturday,0,0,0
2023-07-29,Monterrey,Producto 273,3.5,30169.405,8619.83,Saturday,0,0,0
2023-07-29,Monterrey,Producto 33,7.0,140185.15,20026.45,Saturday,0,0,0
2023-07-29,Monterrey,Producto 45,3.5,72070.145,20591.47,Saturday,0,0,0
2023-07-29,Coahuila,Producto 8,3.5,86476.845,24707.670000000002,Saturday,0,0,0
2023-07-29,Monterrey,Producto 8,7.0,127445.885,18206.555,Saturday,0,0,0
2023-07-29,San Luis,Producto 8,3.5,67089.855,19168.53,Saturday,0,0,0
2023-07-29,Reynosa,Producto 128,3.5,94287.585,26939.31,Saturday,0,0,0
2023-07-29,Monterrey,Producto 53,7.0,224683.41,32097.63,Saturday,0,0,0
2023-07-29,Monterrey,Producto 182,3.5,3919.405,1119.8300000000002,Saturday,0,0,0
2023-07-29,Queretaro,Producto 131,3.5,24213.21,6918.0599999999995,Saturday,0,0,0
2023-07-29,Monterrey,Producto 148,7.0,63875.10500000001,9125.015000000001,Saturday,0,0,0
2023-07-29,Queretaro,Producto 148,3.5,34749.19,9928.34,Saturday,0,0,0
2023-07-29,Coahuila,Producto 134,3.5,40467.105,11562.03,Saturday,0,0,0
2023-07-29,Monterrey,Producto 134,3.5,38540.53,11011.58,Saturday,0,0,0
2023-07-29,Coahuila,Producto 269,3.5,38693.55,11055.300000000001,Saturday,0,0,0
2023-07-29,Queretaro,Producto 273,3.5,21409.29,6116.9400000000005,Saturday,0,0,0
2023-07-30,Queretaro,Producto 93,3.5,25163.39,7189.54,Sunday,0,0,0
2023-07-30,Coahuila,Producto 273,3.5,32255.895,9215.97,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,30720.48,8777.28,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,35162.19,10046.34,Sunday,0,0,0
2023-07-30,Laredo,Producto 273,3.5,51159.78,14617.08,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,41801.97,11943.42,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,7.0,25487.07,3641.0099999999998,Sunday,0,0,0
2023-07-30,Queretaro,Producto 273,10.5,42390.95,4037.233333333333,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,7.0,29432.41,4204.63,Sunday,0,0,0
2023-07-30,San Luis,Producto 273,3.5,18469.605,5277.03,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,26267.605,7505.03,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,12433.12,3552.32,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,10161.62,2903.32,Sunday,0,0,0
2023-07-30,Monterrey,Producto 248,7.0,45508.75,6501.25,Sunday,0,0,0
2023-07-30,Queretaro,Producto 186,3.5,26016.795,7433.37,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,29380.785,8394.51,Sunday,0,0,0
2023-07-30,Online,Producto 273,3.5,28865.76,8247.359999999999,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,7.0,7235.340000000001,1033.6200000000001,Sunday,0,0,0
2023-07-30,San Luis,Producto 51,3.5,36957.9,10559.4,Sunday,0,0,0
2023-07-30,Reynosa,Producto 55,3.5,66050.915,18871.69,Sunday,0,0,0
2023-07-30,Monterrey,Producto 223,3.5,38014.06,10861.16,Sunday,0,0,0
2023-07-30,Queretaro,Producto 70,3.5,29633.625,8466.75,Sunday,0,0,0
2023-07-30,Queretaro,Producto 273,3.5,27397.09,7827.74,Sunday,0,0,0
2023-07-30,Coahuila,Producto 273,3.5,33549.67000000001,9585.620000000004,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,27319.005,7805.43,Sunday,0,0,0
2023-07-30,Coahuila,Producto 273,7.0,76312.355,10901.765,Sunday,0,0,0
2023-07-30,Monterrey,Producto 1,21.0,35768.74,1703.2733333333333,Sunday,0,0,0
2023-07-30,Monterrey,Producto 17,7.0,15048.46,2149.7799999999997,Sunday,0,0,0
2023-07-30,Coahuila,Producto 0,3.5,6678.98,1908.28,Sunday,0,0,0
2023-07-30,Monterrey,Producto 0,17.5,37398.865,2137.078,Sunday,0,0,0
2023-07-30,Coahuila,Producto 5,10.5,27131.09,2583.9133333333334,Sunday,0,0,0
2023-07-30,Monterrey,Producto 5,3.5,9284.345000000001,2652.6700000000005,Sunday,0,0,0
2023-07-30,Queretaro,Producto 5,3.5,9559.725,2731.35,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,14833.805,4238.2300000000005,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,7.0,21180.67,3025.81,Sunday,0,0,0
2023-07-30,San Luis,Producto 273,7.0,26011.37,3715.91,Sunday,0,0,0
2023-07-30,Cadereyta,Producto 273,3.5,11683.07,3338.02,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,11098.885,3171.11,Sunday,0,0,0
2023-07-30,Queretaro,Producto 273,10.5,38719.45,3687.5666666666666,Sunday,0,0,0
2023-07-30,San Luis,Producto 273,3.5,12267.185,3504.91,Sunday,0,0,0
2023-07-30,Coahuila,Producto 273,3.5,21451.01,6128.86,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,15435.805,4410.2300000000005,Sunday,0,0,0
2023-07-30,Coahuila,Producto 273,3.5,17567.06,5019.160000000001,Sunday,0,0,0
2023-07-30,Queretaro,Producto 273,3.5,21345.03,6098.58,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,24277.68,6936.4800000000005,Sunday,0,0,0
2023-07-30,Laredo,Producto 21,3.5,25683.665,7338.1900000000005,Sunday,0,0,0
2023-07-30,Monterrey,Producto 21,3.5,23972.305,6849.2300000000005,Sunday,0,0,0
2023-07-30,Reynosa,Producto 21,3.5,31620.4,9034.4,Sunday,0,0,0
2023-07-30,Monterrey,Producto 20,7.0,56442.435,8063.205,Sunday,0,0,0
2023-07-30,Coahuila,Producto 12,7.0,70104.02,10014.86,Sunday,0,0,0
2023-07-30,Monterrey,Producto 12,3.5,33382.86,9537.960000000001,Sunday,0,0,0
2023-07-30,Queretaro,Producto 12,3.5,35052.01,10014.86,Sunday,0,0,0
2023-07-30,Monterrey,Producto 103,3.5,44843.4,12812.4,Sunday,0,0,0
2023-07-30,Monterrey,Producto 79,3.5,71026.41,20293.260000000002,Sunday,0,0,0
2023-07-30,Queretaro,Producto 8,3.5,63735.35000000001,18210.100000000002,Sunday,0,0,0
2023-07-30,Queretaro,Producto 87,3.5,105400.4,30114.399999999998,Sunday,0,0,0
2023-07-30,Monterrey,Producto 53,3.5,144798.395,41370.969999999994,Sunday,0,0,0
2023-07-30,Monterrey,Producto 122,3.5,27106.17,7744.62,Sunday,0,0,0
2023-07-30,Monterrey,Producto 148,3.5,33097.855,9456.53,Sunday,0,0,0
2023-07-30,Monterrey,Producto 134,3.5,36618.19,10462.34,Sunday,0,0,0
2023-07-30,Monterrey,Producto 273,3.5,59096.94,16884.84,Sunday,0,0,0
2023-07-30,Queretaro,Producto 273,3.5,92521.065,26434.59,Sunday,0,0,0
2023-07-31,Coahuila,Producto 88,3.5,34807.43,9944.98,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,24427.585,6979.3099999999995,Monday,0,0,0
2023-07-31,Queretaro,Producto 273,3.5,37726.22,10778.92,Monday,0,0,0
2023-07-31,San Luis,Producto 273,3.5,41629.98,11894.28,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,7.0,30335.935,4333.705,Monday,0,0,0
2023-07-31,Queretaro,Producto 273,7.0,34556.095,4936.585,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,17594.185,5026.910000000001,Monday,0,0,0
2023-07-31,Monterrey,Producto 248,3.5,22942.395,6554.97,Monday,0,0,0
2023-07-31,Monterrey,Producto 186,3.5,27308.015,7802.29,Monday,0,0,0
2023-07-31,Online,Producto 186,3.5,29512.49,8432.140000000001,Monday,0,0,0
2023-07-31,Coahuila,Producto 273,3.5,29307.355,8373.53,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,21.0,21706.02,1033.6200000000001,Monday,0,0,0
2023-07-31,Monterrey,Producto 163,3.5,14521.395,4148.97,Monday,0,0,0
2023-07-31,Coahuila,Producto 34,3.5,24050.145,6871.47,Monday,0,0,0
2023-07-31,Monterrey,Producto 69,3.5,46496.24,13284.64,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,24845.905,7098.83,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,17422.44,4977.839999999999,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,29009.96,8288.56,Monday,0,0,0
2023-07-31,Coahuila,Producto 273,3.5,28684.985,8195.710000000001,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,14.0,110098.135,7864.152499999999,Monday,0,0,0
2023-07-31,Coahuila,Producto 273,3.5,36942.5,10555.0,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,3402.7,972.1999999999999,Monday,0,0,0
2023-07-31,Monterrey,Producto 1,3.5,6075.685,1735.91,Monday,0,0,0
2023-07-31,Coahuila,Producto 0,21.0,40816.23,1943.63,Monday,0,0,0
2023-07-31,Laredo,Producto 0,31.5,69904.345,2219.1855555555558,Monday,0,0,0
2023-07-31,Monterrey,Producto 0,45.5,95528.755,2099.533076923077,Monday,0,0,0
2023-07-31,Queretaro,Producto 0,3.5,8680.105000000001,2480.03,Monday,0,0,0
2023-07-31,Coahuila,Producto 5,7.0,18707.045,2672.435,Monday,0,0,0
2023-07-31,Queretaro,Producto 5,3.5,11401.81,3257.66,Monday,0,0,0
2023-07-31,San Luis,Producto 5,3.5,8773.695,2506.77,Monday,0,0,0
2023-07-31,Laredo,Producto 273,3.5,11943.54,3412.44,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,10590.335,3025.81,Monday,0,0,0
2023-07-31,Queretaro,Producto 273,3.5,11119.85,3177.1,Monday,0,0,0
2023-07-31,Coahuila,Producto 273,7.0,25347.805,3621.1150000000002,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,24.5,88573.03,3615.2257142857143,Monday,0,0,0
2023-07-31,Online,Producto 273,3.5,12297.95,3513.7000000000003,Monday,0,0,0
2023-07-31,San Luis,Producto 273,7.0,24142.51,3448.93,Monday,0,0,0
2023-07-31,Monterrey,Producto 245,17.5,81149.59999999999,4637.12,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,18572.12,5306.32,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,10.5,38273.095,3645.056666666667,Monday,0,0,0
2023-07-31,Coahuila,Producto 273,3.5,17849.475,5099.849999999999,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,16999.5,4857.0,Monday,0,0,0
2023-07-31,Queretaro,Producto 273,3.5,17849.475,5099.849999999999,Monday,0,0,0
2023-07-31,San Luis,Producto 273,3.5,20876.59,5964.74,Monday,0,0,0
2023-07-31,Cadereyta,Producto 21,3.5,27171.41,7763.26,Monday,0,0,0
2023-07-31,San Luis,Producto 20,3.5,27261.675,7789.05,Monday,0,0,0
2023-07-31,Coahuila,Producto 12,3.5,35052.01,10014.86,Monday,0,0,0
2023-07-31,Queretaro,Producto 59,3.5,46006.905,13144.83,Monday,0,0,0
2023-07-31,San Luis,Producto 54,3.5,48730.185,13922.91,Monday,0,0,0
2023-07-31,Monterrey,Producto 45,3.5,79856.105,22816.03,Monday,0,0,0
2023-07-31,Queretaro,Producto 16,3.5,52753.365,15072.39,Monday,0,0,0
2023-07-31,Monterrey,Producto 8,7.0,124796.63,17828.09,Monday,0,0,0
2023-07-31,Queretaro,Producto 134,3.5,47329.94,13522.84,Monday,0,0,0
2023-07-31,Queretaro,Producto 273,3.5,181137.6,51753.6,Monday,0,0,0
2023-07-31,Monterrey,Producto 273,3.5,38708.18,11059.48,Monday,0,0,0
2023-08-01,Monterrey,Producto 22,3.5,11199.125,3199.75,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,8536.395,2438.9700000000003,Tuesday,0,0,0
2023-08-01,Laredo,Producto 273,3.5,14371.875,4106.25,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,7.0,25487.14,3641.02,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,19003.215,5429.49,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,7.0,30948.12,4421.16,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 273,3.5,16247.77,4642.22,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,17254.545,4929.87,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,22401.19,6400.339999999999,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,13380.605,3823.0299999999997,Tuesday,0,0,0
2023-08-01,Reynosa,Producto 273,3.5,14421.68,4120.4800000000005,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,31229.345,8922.67,Tuesday,0,0,0
2023-08-01,Laredo,Producto 273,3.5,35308.035,10088.01,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,34786.255,9938.929999999998,Tuesday,0,0,0
2023-08-01,Laredo,Producto 273,3.5,3885.665,1110.19,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,3617.670000000001,1033.6200000000003,Tuesday,0,0,0
2023-08-01,Reynosa,Producto 273,3.5,3885.665,1110.19,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 38,3.5,4063.85,1161.1,Tuesday,0,0,0
2023-08-01,San Luis,Producto 55,3.5,50031.065,14294.59,Tuesday,0,0,0
2023-08-01,Laredo,Producto 273,3.5,27217.225,7776.349999999999,Tuesday,0,0,0
2023-08-01,San Luis,Producto 273,3.5,23267.37,6647.82,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,28812.315,8232.09,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,28673.82,8192.52,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 273,3.5,27240.15,7782.900000000001,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,42948.85,12271.1,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 273,3.5,38557.365,11016.39,Tuesday,0,0,0
2023-08-01,San Luis,Producto 273,3.5,38557.365,11016.39,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 84,3.5,5277.16,1507.76,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 0,3.5,7652.47,2186.42,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 0,14.0,27450.045,1960.7175,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 0,3.5,7652.47,2186.42,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 5,7.0,19290.67,2755.81,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 5,3.5,10127.565,2893.59,Tuesday,0,0,0
2023-08-01,San Luis,Producto 5,10.5,31557.785,3005.503333333333,Tuesday,0,0,0
2023-08-01,Online,Producto 273,7.0,26634.125,3804.875,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,7540.085,2154.31,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,14.0,40441.415,2888.6725,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 273,3.5,10642.485,3040.71,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,24.5,88007.5,3592.1428571428573,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 245,3.5,13257.965,3787.9900000000002,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 273,3.5,18490.36,5282.96,Tuesday,0,0,0
2023-08-01,San Luis,Producto 273,3.5,17849.16,5099.76,Tuesday,0,0,0
2023-08-01,Online,Producto 37,3.5,18100.425,5171.55,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 21,3.5,22485.89,6424.54,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 12,3.5,33299.385,9514.11,Tuesday,0,0,0
2023-08-01,San Luis,Producto 12,3.5,35052.01,10014.86,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 200,3.5,39338.495,11239.570000000002,Tuesday,0,0,0
2023-08-01,San Luis,Producto 59,3.5,48428.31,13836.66,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 54,3.5,42822.955,12235.130000000001,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 33,3.5,78092.52500000001,22312.15,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 31,3.5,55838.125,15953.75,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 16,10.5,155265.355,14787.176666666668,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 8,3.5,72712.605,20775.03,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 8,3.5,65934.155,18838.329999999998,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 122,7.0,66070.40999999999,9438.63,Tuesday,0,0,0
2023-08-01,Monterrey,Producto 122,3.5,27153.875,7758.25,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 122,3.5,28316.19,8090.339999999999,Tuesday,0,0,0
2023-08-01,Queretaro,Producto 134,3.5,44963.94,12846.84,Tuesday,0,0,0
2023-08-01,Coahuila,Producto 273,3.5,34837.355,9953.53,Tuesday,0,0,0
2023-08-02,Queretaro,Producto 76,3.5,21345.03,6098.58,Wednesday,0,0,0
2023-08-02,Laredo,Producto 273,3.5,37310.945,10660.27,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,3.5,42191.66,12054.76,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,7.0,26903.065,3843.2949999999996,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,7.0,32667.46000000001,4666.780000000002,Wednesday,0,0,0
2023-08-02,San Luis,Producto 273,3.5,16247.77,4642.22,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,3.5,18236.19,5210.339999999999,Wednesday,0,0,0
2023-08-02,Cadereyta,Producto 273,3.5,23803.01,6800.86,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 273,3.5,27579.16,7879.76,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,3.5,7838.04,2239.44,Wednesday,0,0,0
2023-08-02,San Luis,Producto 273,3.5,18638.165,5325.1900000000005,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 186,3.5,15475.88,4421.679999999999,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 273,3.5,36525.58,10435.880000000001,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 56,3.5,6031.48,1723.28,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,7.0,7235.340000000001,1033.6200000000001,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 273,10.5,10853.01,1033.6200000000001,Wednesday,0,0,0
2023-08-02,Online,Producto 38,3.5,4086.285,1167.51,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 34,7.0,54635.385,7805.055,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 46,3.5,35558.95,10159.699999999999,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 70,7.0,68267.46500000001,9752.495,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 69,3.5,44612.12,12746.320000000002,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,10.5,75064.395,7148.990000000001,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 273,3.5,31678.5,9051.0,Wednesday,0,0,0
2023-08-02,Cadereyta,Producto 273,3.5,27403.25,7829.5,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 273,3.5,27240.15,7782.900000000001,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,10.5,114772.0,10930.666666666666,Wednesday,0,0,0
2023-08-02,Reynosa,Producto 273,3.5,48436.78,13839.08,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 1,3.5,6266.190000000001,1790.3400000000004,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 1,3.5,6266.190000000001,1790.3400000000004,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 0,3.5,6678.98,1908.28,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 0,35.0,72880.955,2082.313,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 0,10.5,23625.175,2250.0166666666664,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 5,3.5,9058.035,2588.0099999999998,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 5,7.0,19064.57,2723.5099999999998,Wednesday,0,0,0
2023-08-02,San Luis,Producto 5,3.5,9987.81,2853.66,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 273,3.5,10866.52,3104.7200000000003,Wednesday,0,0,0
2023-08-02,Coahuila,Producto 273,3.5,12148.01,3470.86,Wednesday,0,0,0
2023-08-02,Laredo,Producto 273,7.0,22683.535,3240.505,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,17.5,62404.54500000001,3565.9740000000006,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 245,3.5,13955.725,3987.35,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 273,7.0,25447.205,3635.315,Wednesday,0,0,0
2023-08-02,San Luis,Producto 273,3.5,17849.16,5099.76,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 33,7.0,115115.42,16445.06,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 31,3.5,61715.815,17633.09,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 8,3.5,58398.83,16685.38,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 8,3.5,89442.815,25555.09,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 87,3.5,44984.065,12852.59,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 131,7.0,44247.21,6321.03,Wednesday,0,0,0
2023-08-02,Monterrey,Producto 122,3.5,32979.135,9422.61,Wednesday,0,0,0
2023-08-02,Queretaro,Producto 134,3.5,38707.235,11059.210000000001,Wednesday,0,0,0
2023-08-03,Monterrey,Producto 22,3.5,13095.775,3741.65,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,16621.99,4749.14,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,14.0,64214.01,4586.715,Thursday,0,0,0
2023-08-03,Queretaro,Producto 273,3.5,15925.945,4550.2699999999995,Thursday,0,0,0
2023-08-03,San Luis,Producto 273,3.5,16722.825,4777.95,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,17297.77,4942.22,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,22457.33,6416.38,Thursday,0,0,0
2023-08-03,Queretaro,Producto 273,21.0,76269.48,3631.8799999999997,Thursday,0,0,0
2023-08-03,Laredo,Producto 273,3.5,52045.91,14870.26,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,39781.42000000001,11366.120000000004,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,10.5,10853.01,1033.6200000000001,Thursday,0,0,0
2023-08-03,Queretaro,Producto 81,3.5,6051.605,1729.03,Thursday,0,0,0
2023-08-03,Monterrey,Producto 55,3.5,52942.96,15126.56,Thursday,0,0,0
2023-08-03,Cadereyta,Producto 273,3.5,25844.21,7384.0599999999995,Thursday,0,0,0
2023-08-03,Coahuila,Producto 273,3.5,29144.395,8326.97,Thursday,0,0,0
2023-08-03,Monterrey,Producto 1,7.0,12532.38,1790.34,Thursday,0,0,0
2023-08-03,Coahuila,Producto 0,3.5,7092.96,2026.56,Thursday,0,0,0
2023-08-03,Online,Producto 0,3.5,7106.715,2030.49,Thursday,0,0,0
2023-08-03,Monterrey,Producto 5,3.5,9645.335,2755.81,Thursday,0,0,0
2023-08-03,Queretaro,Producto 5,7.0,20255.2,2893.6,Thursday,0,0,0
2023-08-03,San Luis,Producto 40,3.5,13842.815,3955.09,Thursday,0,0,0
2023-08-03,Queretaro,Producto 273,7.0,21284.935,3040.7050000000004,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,9310.315,2660.09,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,12071.465,3448.9900000000002,Thursday,0,0,0
2023-08-03,Online,Producto 273,3.5,13093.99,3741.14,Thursday,0,0,0
2023-08-03,Reynosa,Producto 245,3.5,15879.78,4537.08,Thursday,0,0,0
2023-08-03,Queretaro,Producto 273,7.0,33913.355,4844.765,Thursday,0,0,0
2023-08-03,San Luis,Producto 273,3.5,16599.73,4742.78,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,7.0,38062.185,5437.455,Thursday,0,0,0
2023-08-03,Monterrey,Producto 273,3.5,23063.81,6589.660000000001,Thursday,0,0,0
2023-08-03,Queretaro,Producto 21,3.5,24855.775,7101.650000000001,Thursday,0,0,0
2023-08-03,Monterrey,Producto 12,3.5,31046.05,8870.3,Thursday,0,0,0
2023-08-03,Queretaro,Producto 12,3.5,35052.01,10014.86,Thursday,0,0,0
2023-08-03,Monterrey,Producto 150,3.5,72917.95,20833.7,Thursday,0,0,0
2023-08-03,Monterrey,Producto 241,3.5,61051.235,17443.21,Thursday,0,0,0
2023-08-03,Monterrey,Producto 254,3.5,91373.17,26106.62,Thursday,0,0,0
2023-08-03,Coahuila,Producto 59,3.5,39665.605,11333.03,Thursday,0,0,0
2023-08-03,San Luis,Producto 16,3.5,56279.965,16079.99,Thursday,0,0,0
2023-08-03,Monterrey,Producto 8,3.5,73443.755,20983.93,Thursday,0,0,0
2023-08-03,San Luis,Producto 8,3.5,60329.745,17237.07,Thursday,0,0,0
2023-08-03,Coahuila,Producto 122,3.5,34628.09,9893.74,Thursday,0,0,0
2023-08-04,Cadereyta,Producto 22,3.5,9354.415,2672.69,Friday,0,0,0
2023-08-04,Monterrey,Producto 22,10.5,30679.67,2921.873333333333,Friday,0,0,0
2023-08-04,Laredo,Producto 273,3.5,43638.525,12468.15,Friday,0,0,0
